9,445,203
4,1389,5428
2,28,8378
17,721,10358
3,1006,5957
25,1065,534
12,331,4658
7,749,6260
6,287,9329
8,463,10714
9,546,1509
6,1350,1348
0,252,5169
8,98,1056
21,929,11198
17,1094,1439
21,935,9689
20,11,4204
16,732,6826
8,1009,7197
7,1306,2696
13,305,336
6,1038,693
8,1029,11284
17,1183,12265
17,421,9540
20,826,9233
10,661,8482
26,761,12545
25,745,9606
10,1207,12014
7,555,11786
7,157,1548
8,613,7319
17,1047,1960
17,289,10779
9,445,10728
7,255,12360
2,451,3494
25,902,8240
7,1265,9455
6,1253,4063
6,1277,844
26,1023,3233
27,216,1128
22,171,10384
6,1022,3927
0,885,8393
17,984,5727
7,1068,11388
25,58,743
26,435,6057
7,555,11786
26,39,11246
0,793,12027
10,1224,11128
17,944,3298
8,66,8510
8,1297,4883
8,1415,9041
21,1093,7241
8,395,607
7,258,5726
24,628,10591
10,1397,3786
10,1250,1126
8,268,1498
6,845,12103
13,305,5956
26,39,11246
7,455,5355
13,557,4050
21,935,9481
6,48,6988
11,660,4317
17,303,9995
21,169,10722
13,1160,11686
7,258,8915
16,1410,5607
6,1253,9708
21,363,10839
20,254,380
20,136,1372
26,435,2481
11,765,12112
20,1190,3732
11,765,4102
17,566,8505
6,1253,4063
26,36,11076
6,673,10576
0,793,6958
13,777,3934
8,1373,8624
30,710,9397
7,157,10036
17,421,4900
26,227,12110
11,131,9613
26,1377,6207
8,463,2386
10,83,8243
18,1317,2006
4,450,9343
0,69,4001
6,592,5272
13,1053,12063
7,255,11900
4,529,8119
25,496,5400
10,661,8482
11,131,3126
6,671,10794
27,1106,6656
6,460,4062
6,1385,4562
13,480,7384
17,1080,4482
1,1137,12461
21,1128,10066
26,919,10629
6,673,2685
4,191,8075
6,1350,5020
20,214,6075
26,39,10795
6,460,9258
1,1137,3069
25,725,12127
20,158,621
24,1257,10134
27,548,6721
20,517,943
11,945,5558
7,255,9699
27,216,1128
27,1394,7199
15,476,2928
13,846,4760
27,548,7676
13,373,8242
27,390,4262
10,1382,11682
8,1020,3042
17,399,9178
26,302,5868
20,1112,890
27,548,6721
8,463,2386
17,1275,709
27,269,1521
8,626,7273
9,670,7949
16,352,1413
13,373,3746
9,772,10140
26,1377,10732
3,574,8141
26,991,1452
27,1106,12026
10,1203,7383
26,1259,10956
26,896,11157
1,1169,8127
17,876,12119
9,670,5294
6,1210,7175
3,720,3629
27,548,10505
10,1278,11549
22,880,5278
13,1160,1862
26,1028,5591
4,1235,3628
17,721,6677
6,376,5049
21,1019,8311
7,1040,4323
10,87,8551
27,1155,9959
27,548,10720
11,131,11392
7,1265,2733
6,1287,12219
8,1225,3947
22,1366,1997
27,1000,4802
25,1368,10469
17,229,3282
2,290,309
24,1293,9114
8,1425,12125
20,788,913
8,881,10554
17,618,2018
6,460,4062
17,229,9770
10,417,3007
27,1106,5595
30,73,7300
6,487,12198
8,1425,3772
4,741,3542
8,640,783
11,394,8257
7,859,5250
7,617,6880
26,1028,1030
6,1287,415
0,793,5027
10,804,3898
26,1401,11213
3,720,5016
6,275,8254
10,603,1672
26,886,994
8,463,8236
10,105,3848
13,1212,6836
13,223,5699
8,178,9925
18,751,10541
4,1334,9753
8,979,1792
9,670,5977
13,373,8242
25,391,410
10,310,5331
10,1055,2152
8,440,12299
17,80,10473
10,1174,7207
11,521,6680
1,887,4480
9,713,12239
10,1382,6073
30,794,6816
8,217,12361
17,490,12425
10,575,641
22,119,72
13,1160,10212
10,1250,1126
20,1138,5368
7,1091,9841
21,1128,11790
6,673,2803
7,1115,3529
22,1152,11726
6,460,12342
19,47,11083
4,1218,4911
13,311,843
8,95,10990
11,883,12269
10,90,11215
4,741,9858
8,534,6424
17,663,7897
6,1277,844
4,605,3623
8,600,157
3,1006,11911
21,169,6054
0,252,4543
22,171,7722
8,178,8600
10,1055,11945
17,1240,8737
8,1225,11733
30,710,7893
4,484,10693
9,445,10728
26,1401,3904
20,517,269
6,139,2276
8,1008,9561
20,342,3620
10,405,10970
10,1055,1645
10,87,7626
17,984,5727
27,533,11882
4,755,2161
17,1240,4579
1,65,4351
0,885,9332
27,533,6399
6,1287,12398
10,562,3131
6,592,10323
8,812,1967
6,744,9367
20,508,3654
7,455,12086
5,511,5787
7,1328,2949
9,230,2078
6,275,458
6,275,8254
8,600,157
6,1253,3073
30,102,2673
16,1012,6032
8,1425,3772
13,526,859
10,1382,11356
27,181,7055
4,369,2869
21,363,9414
13,1258,7899
17,658,8226
10,1055,10248
13,778,12528
4,328,3810
20,943,5180
17,31,9104
26,621,7486
13,480,12455
20,719,3340
10,1203,126
17,797,11553
21,363,7868
6,724,3234
13,223,724
1,567,9331
26,762,12172
6,1289,8495
20,254,12368
26,1132,8649
17,421,8626
26,39,2005
3,574,8555
6,453,3656
10,151,7723
26,753,3379
3,1387,3909
4,212,4620
20,863,6507
10,83,8243
21,819,7059
8,561,4591
6,1287,7247
27,181,4369
26,39,11440
11,765,5373
26,39,2005
22,763,10041
0,946,9964
26,1089,3993
28,687,4967
17,233,10245
7,1188,4344
13,1212,8748
8,440,10144
10,960,4657
7,157,10036
8,1009,8939
27,1394,7631
8,463,8236
8,145,5981
20,863,8297
13,777,12079
15,668,4380
6,487,139
6,673,2685
20,1138,5388
18,1317,11887
20,922,11608
10,1140,8088
16,1056,8359
22,171,10384
8,463,8236
8,1009,975
17,992,1083
20,1402,1684
13,1159,10565
22,61,9280
3,720,926
6,931,4371
22,119,12225
4,699,8140
22,381,1301
11,883,170
27,181,3180
16,837,8588
4,474,11771
8,881,5747
13,909,1637
24,628,6963
7,545,2929
20,136,8843
6,1287,7247
17,1149,4221
8,600,157
21,819,7766
16,959,4181
10,1055,10918
7,1068,9655
25,889,6751
11,389,8767
11,164,8561
5,1318,3503
22,816,8848
26,1001,171
7,157,9272
7,52,11523
27,216,490
17,930,2687
25,889,11109
20,215,12046
26,896,6053
25,700,5206
20,136,9700
5,1418,22
26,1028,5591
11,1144,1214
18,321,1835
13,846,3252
13,634,11698
10,996,8360
18,639,3335
10,1140,2642
8,463,10714
26,39,633
20,500,7105
7,544,142
17,1045,9894
8,495,5936
21,46,4209
17,582,1844
26,1001,12258
3,574,8141
9,475,5645
17,446,11687
26,1110,4183
21,408,770
27,1000,6288
21,1062,12096
20,788,12517
21,363,4982
0,676,8029
16,479,4801
7,555,608
10,1055,10772
25,745,8909
10,337,6905
9,713,5213
12,1261,7971
6,830,5168
26,39,1851
21,929,9378
4,514,9719
21,645,10636
26,1023,3233
8,463,5024
7,1421,10739
27,548,1440
8,827,5290
13,829,3375
17,944,3298
1,383,8179
4,1235,4054
7,545,11431
10,575,2193
7,333,441
28,458,11720
17,864,2347
15,1338,405
6,1280,4572
26,580,6195
13,1053,2279
17,566,3397
6,187,4685
6,94,9264
7,545,9356
6,1018,9758
26,36,8789
4,1218,7428
6,818,3119
15,192,10168
17,80,9727
17,716,6524
6,994,10345
10,142,6867
8,463,2917
21,1251,5411
22,1320,8478
27,181,1421
22,1336,6009
21,313,149
17,399,984
21,1406,12062
26,762,3651
20,1161,8896
26,991,3006
7,641,6713
21,477,11240
17,856,5891
20,1021,5023
7,895,11544
7,527,5215
26,39,11246
11,883,1550
8,912,8308
27,533,5800
6,1253,5906
27,181,5692
3,1387,3909
17,811,11873
9,445,10728
27,533,11882
18,371,10351
25,745,8068
30,710,7893
20,158,3419
19,45,1642
0,681,46
25,745,5926
7,838,4298
21,819,1079
13,1372,6478
27,422,9497
4,529,4583
17,198,2075
27,181,5637
26,1215,8225
4,450,1657
17,247,870
11,850,165
6,1253,3073
11,660,9780
11,765,3888
20,1138,10658
16,352,10332
22,791,411
9,973,7364
6,376,3292
20,11,4204
26,358,9434
7,333,4999
10,488,12113
21,30,3265
10,1097,10999
6,460,6253
6,487,382
27,533,6399
7,749,3493
10,310,6799
21,169,6054
20,729,6385
20,1285,7003
13,1154,1044
26,203,8281
7,904,11866
27,181,4733
10,661,571
15,192,9208
27,1106,4888
26,1401,2557
18,134,3875
27,269,11099
26,762,10530
16,232,4886
22,1398,2298
7,27,5606
8,1054,2259
21,941,862
17,1313,8223
26,240,9611
30,102,7094
17,663,11938
10,356,8113
20,863,8297
10,151,7723
27,1394,8008
27,1155,7851
10,603,4355
17,876,8597
8,1114,8365
27,533,11882
19,1070,4670
22,1101,12242
8,463,8236
4,926,4828
8,881,9365
21,363,12093
7,1166,406
11,660,4377
17,490,9391
6,460,9258
13,526,8763
20,1378,8385
10,488,7877
17,303,3285
21,30,672
8,268,4682
26,39,9133
7,157,10624
27,548,7676
7,728,4424
4,519,4330
7,108,5137
26,435,8109
7,799,7070
20,943,7295
8,558,1751
10,127,5691
8,1414,11124
5,133,12564
13,64,5042
17,566,2239
17,80,2462
4,144,5921
8,678,10837
10,1127,1095
12,32,11405
8,1004,7536
26,39,11440
4,1235,3398
26,39,85
26,110,3299
26,110,7692
20,136,8843
17,1047,822
7,430,7800
1,1169,6039
17,399,984
22,1113,12273
20,1309,346
22,942,7365
0,946,6570
21,107,9462
4,71,1709
21,1251,10553
4,747,11430
4,755,2161
7,964,5571
8,1004,11385
8,1004,9563
22,381,4401
6,1287,12219
17,1045,9899
13,64,12207
20,214,541
3,1229,4245
20,261,4162
9,445,10728
6,460,6863
27,1000,8971
4,388,12065
8,1415,7095
27,390,4262
20,173,2261
6,1146,11967
4,741,1218
25,34,11386
8,395,8642
4,447,522
6,1168,1311
7,617,12507
13,64,5523
4,1422,3918
10,310,12240
10,337,6905
3,1229,6628
6,1076,462
23,892,5252
26,36,5318
11,883,3516
7,423,1991
17,1045,9899
20,1243,4841
1,1122,4088
13,1154,1866
8,1297,9721
17,421,9540
22,1152,553
7,838,4298
6,1147,3652
20,517,2491
4,1218,7428
14,985,1026
12,787,6684
10,417,11857
26,886,66
8,640,8487
17,303,9453
8,463,2386
4,148,12091
7,1115,10914
27,1106,12026
6,197,989
17,721,12276
6,1168,11936
6,141,2617
8,1009,7961
2,708,6137
8,1029,5403
17,984,9524
6,48,6895
10,127,1307
17,1005,1989
6,275,6876
26,1001,6040
8,1425,8398
4,571,7796
9,230,1944
10,735,9632
10,417,9710
21,1419,283
26,327,1562
16,1361,7080
20,190,9386
21,111,10866
17,1275,7658
8,41,10577
10,1382,11682
26,886,994
27,548,6721
6,193,5539
18,371,11761
6,1253,8759
13,239,2203
26,740,5177
26,1085,1589
6,1147,311
6,724,5644
20,236,3522
20,158,2452
6,932,8018
26,39,9133
10,1074,1005
6,724,2865
26,1081,3133
7,749,11871
4,556,7787
7,859,4628
10,960,7554
17,156,9398
6,1255,4410
18,134,9275
7,258,4827
11,1104,1230
6,1210,2130
10,76,6123
23,456,5946
17,1308,9358
20,500,6341
7,790,7889
26,1023,9635
6,673,6023
8,1221,9483
8,1425,8709
15,459,3973
27,548,7388
10,88,5416
21,645,8096
7,790,7889
9,210,2566
21,929,798
27,533,6399
17,1240,10684
11,883,11011
10,417,634
27,390,5640
17,1393,4714
12,655,4675
8,1049,12362
17,229,9736
27,390,10915
12,3,322
26,432,12482
8,463,6973
1,277,7792
13,311,7177
7,718,3332
2,249,391
22,1336,6384
2,708,3688
26,39,10795
8,1343,5698
6,770,8863
6,706,6505
8,206,1249
7,617,2313
12,234,3228
3,1387,10110
4,55,1577
4,734,5593
22,880,5278
6,1168,9241
20,1339,7128
17,980,7420
20,922,7390
26,366,11656
26,39,9897
21,477,2167
25,1335,11648
6,262,1785
25,1044,10166
7,617,6880
26,36,7472
3,1006,9325
20,158,2452
22,1131,4971
27,533,10199
27,548,10505
7,157,7679
4,1202,2074
4,369,10737
7,895,440
17,367,4869
1,583,10736
25,889,446
15,316,3659
4,821,2632
20,158,8126
0,757,10177
15,1100,8711
6,1147,10027
17,648,7840
4,972,4156
17,1240,8448
26,1028,6500
21,701,10975
26,1050,3585
13,308,7785
6,1253,11727
13,257,6701
29,1303,10365
6,673,5261
13,526,10321
17,1308,4476
26,39,9133
4,605,258
6,592,8546
8,912,5716
3,1387,10110
4,484,6943
23,879,5127
7,617,2313
27,390,24
6,1146,12010
10,825,7934
26,1050,6937
4,651,5875
6,141,8537
25,889,7922
0,757,4925
26,762,12172
20,158,7928
11,126,7842
21,300,7845
17,1064,4843
17,1196,6697
3,1006,11911
27,181,4733
21,1019,6539
20,158,6802
21,499,6469
26,1023,3233
17,156,7629
4,605,4309
7,964,3170
10,1227,9598
5,736,9013
13,1035,4207
10,1227,2028
26,1222,9126
6,187,12111
6,1384,1896
3,1229,3226
13,606,11975
3,1229,7251
0,1333,3887
17,421,1265
20,158,4613
13,783,4676
7,4,10135
13,1212,3513
20,173,1199
3,720,9139
14,1109,11663
7,728,5682
6,898,5641
7,157,10624
8,178,8020
6,314,6411
7,800,8757
26,886,9779
13,526,8763
8,501,7066
27,1106,6874
26,1132,12339
22,119,12225
20,729,6229
4,747,10763
10,1207,8379
26,886,12157
17,303,8838
17,1240,8448
26,1023,2516
10,996,11501
6,1060,183
8,206,1249
6,855,9424
25,902,4299
8,597,11842
10,603,2752
25,211,3910
20,788,7902
3,1229,7251
20,11,3986
29,999,125
16,1133,1124
17,967,2968
6,933,7282
26,1132,6645
21,611,3060
8,1114,10293
26,886,9779
8,1029,3709
20,517,887
25,60,8486
22,1152,5360
21,313,6134
7,129,9032
11,660,12077
27,1394,7368
17,51,1979
8,912,49
10,1397,2593
6,187,4685
6,673,7819
6,1135,7466
20,385,11212
17,1352,4953
8,767,3895
21,645,7412
16,89,4581
17,229,5342
17,596,11307
8,912,58
10,1055,12433
10,1127,10580
20,251,10050
5,1281,3425
6,724,5298
25,889,1339
25,1335,117
23,202,5702
20,158,9229
11,1071,11472
18,677,245
27,533,6399
4,821,10475
21,107,11846
21,363,3485
26,203,532
6,932,210
3,175,1292
6,1350,1348
6,539,2115
10,87,10522
26,1023,2516
20,158,8126
22,1152,102
17,1067,5960
21,140,9989
22,171,10840
20,254,10151
17,811,10133
25,725,774
26,432,10811
1,987,3478
17,31,931
11,883,3516
7,1115,9875
21,701,1688
7,709,1827
25,296,1473
20,1359,7526
20,719,3788
23,202,11190
21,111,10989
20,270,12307
21,107,11846
7,1411,6523
26,1001,6626
20,1234,2790
22,171,7722
10,1127,1095
17,811,11295
21,471,686
27,181,11799
26,327,11460
4,616,12301
8,1373,8624
25,211,5071
10,661,8482
6,673,5261
8,1297,11144
6,592,10323
21,499,7655
8,597,7265
26,39,1324
17,399,984
17,198,2075
3,1387,3795
6,770,2497
6,1350,11991
21,9,1430
0,1274,2521
20,826,5879
13,503,9255
6,931,9860
13,486,10873
12,1033,531
26,1001,12258
21,645,10636
11,765,10814
6,818,3261
8,1414,11286
4,741,5624
10,760,823
4,1218,12185
22,418,2622
7,527,10729
20,136,4638
6,673,7819
21,1093,8045
26,1081,7210
6,592,8183
10,356,8113
17,233,10379
26,39,9133
3,1229,1262
20,500,9634
30,506,6165
23,848,4331
26,991,2757
30,1102,5589
8,626,5345
25,349,11272
17,409,1701
22,942,1922
27,216,12323
13,1142,7923
10,1207,12014
4,334,10010
17,343,11847
17,992,3999
10,1207,4160
13,57,8687
26,1401,1938
22,117,9672
18,1139,12282
5,851,9369
20,1021,5023
20,158,5901
26,1401,418
11,883,425
11,660,12077
21,363,7868
6,1210,9223
10,337,11271
22,1380,1502
6,842,4535
26,1001,6626
3,1006,4570
9,546,267
7,157,10624
27,1155,4278
26,1259,10252
3,1229,11320
4,450,1657
11,586,4173
17,1183,108
24,1288,12551
20,342,9385
10,337,296
0,614,11913
0,885,11797
26,991,2170
18,751,4751
7,255,3414
30,259,908
4,447,8827
27,269,6906
17,80,2538
20,173,1199
4,484,530
3,175,6942
10,88,4390
6,516,1739
21,9,1729
4,972,6999
17,21,8666
20,158,5901
15,906,12325
8,98,3185
17,198,3193
0,357,1151
17,233,525
26,74,7967
4,1218,7428
17,930,3634
1,567,12498
21,1219,11395
17,596,7286
20,214,541
6,460,6863
8,1009,6323
25,745,5926
6,673,10576
4,616,10328
26,39,11440
17,876,6007
27,1394,10888
7,423,4879
26,264,3463
6,673,10576
20,1112,4110
26,74,8338
6,376,5885
10,804,11371
17,930,8984
26,39,633
8,613,3747
3,175,5357
26,39,9133
17,1183,12265
4,926,6795
16,1014,2073
21,929,11198
4,616,10328
17,582,12525
6,1277,9940
5,1079,9271
11,1071,10551
21,929,917
7,964,6860
7,255,11900
6,457,6232
17,1080,9219
7,1283,5486
21,324,12071
10,1397,8182
6,376,10236
10,1382,6073
6,697,7506
7,895,8778
27,422,1092
21,107,9462
10,1140,4624
27,390,2307
6,314,11995
7,157,9272
4,910,9337
17,715,307
26,358,1773
10,1248,6262
6,1060,11149
26,39,633
17,618,1347
7,1068,6743
17,21,11276
30,298,3454
6,1287,415
21,313,10014
5,1345,4643
0,69,4184
10,1407,12475
26,1001,6626
3,1387,2486
26,1401,7795
4,891,1090
7,838,10723
11,521,3519
3,1387,925
21,471,9376
7,1188,7484
6,652,9135
30,710,9397
6,287,12445
13,634,1522
17,663,10416
26,580,8259
16,1399,11539
26,1089,4497
4,72,7858
11,1416,2863
9,546,8340
8,1,2487
8,374,3403
22,209,9879
17,1080,1895
6,54,9812
21,1062,2216
4,450,3383
8,276,817
7,282,8969
10,1074,1601
9,670,2699
21,1062,223
4,55,5361
6,1253,8759
20,953,9111
10,1055,12193
1,1237,7277
27,181,1287
10,760,226
10,405,10686
21,477,4348
22,913,3726
25,60,8486
6,8,10354
8,440,11188
26,432,12443
7,1328,11760
20,517,887
26,39,633
27,1155,1757
6,460,685
24,1388,9553
8,217,1168
6,1170,3874
17,716,11884
9,210,5449
17,721,6677
10,735,10221
17,663,11938
8,1114,8459
8,1020,6850
26,203,12523
11,883,7440
20,729,3672
10,1207,276
13,606,10281
21,1251,5411
20,481,5646
7,630,5569
17,721,1949
26,619,11545
13,199,1022
26,621,7486
21,107,4069
8,268,3974
26,397,11031
7,641,10450
21,111,2181
20,254,380
27,1155,1757
20,492,4721
3,1006,4570
0,793,9210
25,889,5623
8,1049,12362
26,1085,6409
26,39,1851
17,992,7304
7,157,6114
6,1241,5392
25,889,446
7,714,4720
27,1394,8990
8,395,3552
20,788,7902
10,1127,5898
8,534,477
27,216,1243
8,600,2081
17,1196,6697
26,1001,6626
26,358,5659
7,630,9216
1,756,1872
7,555,11805
30,380,597
20,863,6507
0,549,2061
8,659,7703
20,11,4889
7,630,4312
20,508,8707
20,1112,890
6,830,1422
1,383,8179
8,426,8040
4,328,3810
10,1397,2593
16,352,10849
7,718,3332
10,1174,8867
27,1394,10888
21,1390,5072
8,1221,480
1,987,1681
30,266,1909
0,793,4930
17,663,9887
11,765,7269
25,1065,2922
4,689,5142
7,438,9231
8,1414,5064
17,876,6007
27,533,1666
3,1229,1782
22,631,10117
23,1246,10482
26,1222,4471
4,191,9239
21,107,9310
16,92,28
6,845,7126
17,1308,9358
6,464,314
8,561,9662
13,128,10833
15,192,10168
26,1110,8701
15,1105,9772
3,1006,4119
16,118,3046
20,863,1104
6,572,285
6,37,9082
27,548,7388
15,906,12325
26,1259,1919
20,1359,1725
27,548,4339
20,254,10698
3,1387,8014
20,1339,1483
6,1350,10830
26,1085,1589
24,628,11107
26,1110,4418
26,619,11605
16,1410,6695
21,941,61
13,909,11042
21,363,12277
27,1106,4577
21,1419,9108
3,1229,6027
26,39,9133
27,269,328
7,255,6611
26,1081,7210
15,192,5704
17,715,11579
22,816,4270
21,1093,8045
8,1415,11292
4,588,8543
21,1390,1209
17,811,11873
22,355,9504
8,1020,5845
17,1196,6839
6,724,1207
9,546,9792
0,540,5530
1,1164,5216
6,1206,10607
10,1250,8468
0,332,11492
6,673,2937
7,282,1567
22,965,2483
7,728,11417
10,83,8266
4,1202,11891
10,1278,6708
7,1015,9023
5,448,12510
8,268,386
8,206,1107
4,926,1868
26,358,6526
17,1275,7658
11,131,5799
8,600,157
27,1106,4888
3,1229,1782
13,64,10887
26,991,1452
17,984,5115
8,767,7374
13,213,447
26,1081,1531
26,227,8640
16,547,10804
17,1327,1275
10,1007,8576
10,1127,1462
7,157,11015
16,244,10070
6,671,10794
27,533,3632
27,1106,12026
8,463,8236
6,275,458
8,1403,4205
3,574,1256
20,190,11721
1,273,8384
4,512,2128
8,640,7843
20,158,621
5,338,4795
17,1149,10592
9,445,10728
8,678,816
7,52,1819
26,39,2005
9,26,8585
9,546,11699
22,1305,11536
20,158,9229
26,1259,12203
20,517,943
26,1089,4497
10,1055,10772
9,1247,1928
21,935,1034
2,708,10476
10,1278,10688
7,157,10624
10,1174,8867
30,380,8007
10,803,8508
11,131,9613
26,39,11246
26,1401,2557
3,574,8141
16,89,947
17,289,150
4,1334,7418
26,991,2170
8,1184,11643
22,1088,10298
7,1233,4275
4,598,8152
27,548,2513
10,804,3898
8,440,11188
7,964,5907
10,1140,5145
24,1117,10536
17,1080,1895
16,38,5913
10,151,5055
10,1007,3550
1,280,3468
4,369,2869
22,171,10384
4,699,9956
10,76,59
20,190,11721
4,556,10006
13,526,41
20,719,11718
20,124,5712
25,745,5231
21,1251,6306
10,960,2356
10,1182,3424
10,603,1672
8,1225,6127
13,18,8307
7,157,1320
27,548,2513
4,447,166
11,938,6631
25,58,1857
21,107,9462
10,575,842
21,30,9567
6,464,314
27,181,7055
8,1054,11908
20,174,5775
8,812,10606
13,308,7785
6,1018,3846
6,697,9757
20,922,10581
8,584,5134
21,363,3306
20,953,9111
12,307,6402
21,581,2565
4,1235,7111
11,521,11834
21,336,4343
6,1269,10489
21,363,7868
6,109,83
3,1387,8023
11,147,389
7,1091,6907
21,581,2565
26,1401,8525
4,1363,11639
3,1387,2486
26,39,85
1,976,7377
8,206,2575
26,1215,2351
8,597,1935
20,1209,4719
4,699,6623
27,181,3172
7,1273,5462
8,463,10502
8,178,5506
11,883,135
8,1114,8002
19,1193,2582
17,566,3397
26,39,1851
8,178,8769
9,1069,11364
8,95,9145
27,269,5197
6,1350,10830
6,1324,10464
8,640,783
7,157,10036
3,1387,1359
20,236,3522
20,136,9700
7,901,3451
11,1416,9166
21,123,1794
9,568,2796
21,701,1688
8,1184,4456
20,863,8578
6,1287,4586
6,1289,5025
27,548,6721
27,1155,1757
10,1203,4689
6,275,6876
30,1111,10789
17,1119,4844
22,209,9879
6,1253,3073
26,39,9133
5,511,6485
21,1019,10103
21,1251,4319
27,533,1666
6,1022,10689
26,1401,1938
25,745,8909
25,745,3722
6,770,2702
6,1291,11236
26,435,886
20,826,9233
26,740,12447
8,881,10554
10,417,9710
10,127,10437
8,1415,3525
20,481,7127
10,337,11271
7,1411,6716
16,352,2974
8,558,1751
20,214,11759
7,157,7679
4,447,166
16,1410,2414
18,321,6259
7,1040,11132
6,652,1201
6,275,6876
7,641,7523
6,1002,9911
21,727,4576
11,131,3126
18,371,11761
10,87,7626
8,463,6973
7,157,1320
22,171,1122
20,629,12410
27,390,600
30,693,11633
8,626,7273
20,254,8540
10,603,3777
25,654,4286
8,1225,11733
27,181,4652
4,208,9043
17,944,12124
4,741,6602
10,488,3201
20,11,9857
27,390,4262
7,641,10450
20,158,2295
10,417,3889
1,273,7974
12,335,8845
21,477,2256
7,255,3414
8,440,11188
7,430,11410
26,302,4153
6,673,3679
21,140,7349
26,1050,2504
26,432,2370
20,254,12368
1,1294,861
7,838,4298
21,412,3276
4,734,8313
8,600,157
21,694,7148
4,821,2632
16,350,598
6,109,4191
26,435,10275
15,192,10168
26,39,633
20,517,2491
17,721,1949
26,240,2734
4,1363,4033
10,337,11271
16,1014,797
8,1415,3720
7,157,5181
20,158,6802
17,1149,4221
6,981,1319
16,547,10804
10,88,4259
13,1211,9085
4,144,9351
8,1297,9721
7,255,3414
10,1007,5235
13,223,724
16,177,4571
27,269,1831
7,799,7208
26,1001,6626
27,548,3760
8,613,7773
10,87,4485
6,262,2092
26,1050,2504
17,414,4297
17,1196,12249
29,903,9165
30,1111,9926
8,178,9123
16,1012,11130
8,95,6894
21,1093,6438
27,533,9339
6,197,8809
4,55,11218
17,1067,574
12,469,7592
16,1399,11539
22,209,424
27,181,2607
10,1074,6770
22,381,1301
6,855,5110
17,421,8966
27,422,4747
10,960,7761
11,883,135
10,417,9412
4,1095,6902
6,592,8546
21,819,1079
6,1253,4063
10,1397,1591
21,363,4982
13,308,4749
10,138,9880
6,453,3656
26,753,1308
21,935,9481
21,1426,2605
8,912,49
6,673,4283
10,1074,1601
26,39,11440
21,935,2494
9,1151,11929
7,430,1493
26,886,9266
17,1393,1382
29,1075,6832
17,80,1833
20,508,10459
6,1289,8495
8,613,297
26,1110,7326
26,1023,2088
3,720,5019
17,1275,4004
26,432,4435
26,896,773
17,905,8256
10,1097,7633
7,455,8110
3,1006,8077
8,463,6973
10,1407,9774
10,603,12101
27,533,1424
7,901,11244
3,175,5068
6,673,1677
26,762,11994
4,1389,5741
17,1327,11618
4,734,8313
8,678,2385
6,1181,1652
10,1382,11356
8,912,11558
11,850,3658
6,933,5986
20,788,1049
10,1227,12521
17,856,2816
8,1020,5845
25,843,5656
7,1328,877
7,555,2763
16,547,2659
12,32,7753
3,574,8555
1,1169,8874
20,190,11721
26,36,6436
17,869,12102
17,233,10379
6,673,10576
7,129,9217
24,563,10640
1,624,6131
17,229,3282
7,800,8176
27,390,5640
8,1114,6945
6,923,9785
10,138,12233
4,1422,8344
8,206,2575
27,548,2513
7,641,6713
21,645,8096
8,1073,2743
13,778,4008
23,848,4331
26,1222,7307
11,883,8858
7,617,10187
26,39,2005
13,1372,6488
4,1218,10025
21,645,444
4,1282,11047
4,734,5593
17,682,1743
17,682,7461
6,1253,3073
17,856,12209
21,336,6872
8,206,1249
11,131,6245
8,1425,3772
26,39,10445
27,1394,44
7,1115,3529
4,454,12230
20,826,5653
6,460,6863
17,1357,4703
17,944,9586
9,546,12341
3,720,6629
7,545,2929
6,262,1785
26,39,633
17,229,3282
21,645,4182
7,1115,6191
7,1306,3577
27,548,2513
8,600,157
4,91,9806
10,76,2145
25,296,9209
6,104,1543
30,506,5129
6,1384,145
7,1040,3186
6,724,1207
26,1081,11012
7,675,824
6,933,6901
16,38,3744
8,1009,10600
11,660,4377
8,440,12299
7,238,5242
27,181,1537
20,158,3419
26,1081,1531
20,1309,3800
10,1097,7660
26,358,9434
17,1094,180
26,1259,3338
7,838,2052
4,747,10763
26,264,10882
21,477,8993
10,405,2855
10,151,7723
9,445,10728
26,1132,5570
10,1397,1591
1,482,3704
7,901,4726
4,191,12160
17,421,10164
25,419,1216
26,1085,6016
11,1194,10219
6,572,6230
6,96,11958
15,476,6087
21,363,7868
7,895,9616
22,974,5380
17,1067,6573
8,440,392
8,912,6396
17,303,9803
0,81,7314
8,1415,1118
20,1309,6468
25,296,9209
7,157,1763
6,262,4256
21,477,2167
21,412,7020
3,1229,1782
25,50,3984
6,845,12103
22,1113,6198
10,1382,11682
27,390,600
11,1039,3360
6,1289,12458
17,1308,9358
27,548,10720
26,435,10275
9,445,3469
25,1368,10899
11,660,2390
6,1287,12398
10,661,5931
17,618,2786
21,363,7868
17,31,5152
17,1279,960
21,9,2257
11,883,1860
3,720,11621
26,74,8647
10,151,6821
26,897,5482
0,885,8393
1,183,3058
21,935,1034
11,131,8918
17,1047,1960
4,484,11114
0,536,9917
8,1343,45
8,463,5839
7,7,8652
27,390,5640
20,254,6067
18,677,11824
4,1235,4976
8,178,8600
22,890,789
26,1132,5881
21,1093,6438
27,1394,10867
7,473,2304
20,826,1398
20,158,621
10,1207,3095
23,456,7342
20,1378,10483
3,720,11621
10,1097,399
8,1020,5845
26,36,8789
21,956,8472
26,991,294
8,1414,4240
22,913,379
8,1184,7730
20,158,7542
27,1106,5639
10,1382,1903
25,889,3140
6,464,314
21,1419,9250
26,1050,8829
27,181,5254
7,1188,7484
6,487,12198
22,171,2542
7,157,11015
8,98,9688
